标题,开发商,房子信息,发布信息,售价/万,单价
蓝光东方天地 3室1厅 西北,蓝光东方天地 -万年场,3室1厅 | 73.73平米 | 西北 | 精装 | 高楼层(共31层) | 2015年建 | 塔楼,0人关注 / 8天以前发布,175,"23,736元/平"
华润云庭 4室1厅 南,华润云庭 -大面,4室1厅 | 133.59平米 | 南 | 精装 | 中楼层(共48层)  | 板塔结合,0人关注 / 8天以前发布,232,"17,367元/平"
蓝光乐彩城三期 3室2厅 东南,蓝光乐彩城三期 -理工大,3室2厅 | 75.24平米 | 东南 | 精装 | 高楼层(共41层) | 2016年建 | 塔楼,3人关注 / 11天以前发布,169.6,"22,542元/平"
滨西绿洲 2室1厅 东南 南,滨西绿洲 -西河,2室1厅 | 91.72平米 | 东南 南 | 简装 | 高楼层(共18层)  | 板楼,0人关注 / 3个月以前发布,74,"8,069元/平"
金沙城锦西观棠 4室2厅 南,金沙城锦西观棠 -外金沙,4室2厅 | 134.79平米 | 南 | 毛坯 | 中楼层(共21层) | 2016年建 | 塔楼,2人关注 / 2个月以前发布,340,"25,225元/平"
博雅新城B区 3室2厅 南,博雅新城B区 -大丰,3室2厅 | 119.67平米 | 南 | 毛坯 | 低楼层(共5层) | 2012年建 | 板楼,1人关注 / 3个月以前发布,100,"8,357元/平"
燕楠国际云锦 3室2厅 东南,燕楠国际云锦 -蛟龙港,3室2厅 | 103.51平米 | 东南 | 精装 | 低楼层(共13层)  | 板塔结合,26人关注 / 7个月以前发布,167,"16,134元/平"
千禧河畔C区 3室2厅 南,千禧河畔C区 -花都大道,3室2厅 | 88.91平米 | 南 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 3个月以前发布,175,"19,683元/平"
金楠缤纷 3室1厅 西北,金楠缤纷 -武侯立交,3室1厅 | 70.62平米 | 西北 | 精装 | 高楼层(共16层) | 2015年建 | 板塔结合,5人关注 / 1个月以前发布,127,"17,984元/平"
西郡兰庭 4室2厅 东南,西郡兰庭 -犀浦,4室2厅 | 133.46平米 | 东南 | 毛坯 | 中楼层(共17层) | 2010年建 | 板塔结合,74人关注 / 8个月以前发布,132,"9,891元/平"
学府新城 3室2厅 南,学府新城 -航空港,3室2厅 | 110.92平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,49人关注 / 8个月以前发布,100,"9,016元/平"
南湖国际社区 4室2厅 南 北,南湖国际社区 -南湖,4室2厅 | 131.35平米 | 南 北 | 毛坯 | 中楼层(共34层) | 2010年建 | 板塔结合,2人关注 / 2个月以前发布,249,"18,957元/平"
天府欧城 3室1厅 南,天府欧城 -青白江,3室1厅 | 90.35平米 | 南 | 精装 | 高楼层(共26层)  | 塔楼,2人关注 / 3个月以前发布,78,"8,634元/平"
时代锦翠 4室2厅 西南,时代锦翠 -大丰,4室2厅 | 90.03平米 | 西南 | 精装 | 中楼层(共23层) | 2012年建 | 塔楼,3人关注 / 8个月以前发布,120,"13,329元/平"
南桥花园 3室2厅 东南,南桥花园 -都江堰,3室2厅 | 113.54平米 | 东南 | 精装 | 中楼层(共5层) | 2007年建 | 平房,22人关注 / 一年前发布,52,"4,580元/平"
金科天籁城 3室2厅 西,金科天籁城 -龙潭寺,3室2厅 | 108.05平米 | 西 | 简装 | 高楼层(共33层)  | 板塔结合,13人关注 / 8个月以前发布,175,"16,197元/平"
天立香缇华府 3室1厅 东北,天立香缇华府 -郫县城区,3室1厅 | 93.91平米 | 东北 | 精装 | 低楼层(共15层) | 2016年建 | 板塔结合,13人关注 / 4个月以前发布,126,"13,418元/平"
花样年·香门第北区 3室2厅 西北,花样年·香门第北区 -郫县城区,3室2厅 | 95.09平米 | 西北 | 精装 | 高楼层(共25层) | 2019年建 | 塔楼,1人关注 / 3个月以前发布,135,"14,198元/平"
成都后花园三期 4室1厅 西南,成都后花园三期 -成外,4室1厅 | 114.06平米 | 西南 | 精装 | 低楼层(共25层) | 2012年建 | 板塔结合,24人关注 / 3个月以前发布,172,"15,080元/平"
干警宿舍 2室2厅 东,干警宿舍 -双楠,2室2厅 | 75.84平米 | 东 | 简装 | 高楼层(共7层) | 2000年建 | 塔楼,28人关注 / 6个月以前发布,63,"8,307元/平"
众合华庭 3室2厅 南,众合华庭 -西南交大,3室2厅 | 89.93平米 | 南 | 简装 | 中楼层(共7层) | 2000年建 | 板楼,2人关注 / 1个月以前发布,118.5,"13,177元/平"
金沙城锦西观棠 4室2厅 南,金沙城锦西观棠 -外金沙,4室2厅 | 150.75平米 | 南 | 毛坯 | 高楼层(共21层) | 2018年建 | 塔楼,61人关注 / 一年前发布,375,"24,876元/平"
华汇天地 3室2厅 南,华汇天地 -华府,3室2厅 | 98.63平米 | 南 | 精装 | 低楼层(共32层)  | 板塔结合,42人关注 / 9个月以前发布,192,"19,467元/平"
外滩星空 3室1厅 东南,外滩星空 -都江堰,3室1厅 | 90平米 | 东南 | 精装 | 低楼层(共23层)  | 塔楼,10人关注 / 8个月以前发布,77.7,"8,634元/平"
华宇静苑二期 3室2厅 北,华宇静苑二期 -新双楠,3室2厅 | 85.24平米 | 北 | 精装 | 低楼层(共11层) | 2014年建 | 板塔结合,25人关注 / 4个月以前发布,219,"25,693元/平"
国光山水半岛 4室2厅 南 北,国光山水半岛 -新津,4室2厅 | 135.67平米 | 南 北 | 精装 | 高楼层(共5层) | 2008年建 | 板楼,44人关注 / 11个月以前发布,98,"7,224元/平"
麦田国际社区 3室2厅 南,麦田国际社区 -新都城区,3室2厅 | 87.05平米 | 南 | 精装 | 18层  | 板塔结合,1人关注 / 1个月以前发布,101,"11,603元/平"
邦泰华府公馆 3室2厅 西北,邦泰华府公馆 -文星镇,3室2厅 | 85.06平米 | 西北 | 精装 | 中楼层(共15层) | 2016年建 | 板塔结合,3人关注 / 2个月以前发布,137,"16,107元/平"
杨柳小区 3室2厅 东南,杨柳小区 -温江老城,3室2厅 | 96.7平米 | 东南 | 简装 | 中楼层(共8层) | 2000年建 | 塔楼,23人关注 / 3个月以前发布,46,"4,757元/平"
星光华印象 3室2厅 东南,星光华印象 -温江新城,3室2厅 | 95平米 | 东南 | 毛坯 | 高楼层(共42层) | 2017年建 | 塔楼,33人关注 / 5个月以前发布,115,"12,106元/平"
浅水半岛二期 3室1厅 西南,浅水半岛二期 -八里小区,3室1厅 | 114.57平米 | 西南 | 精装 | 低楼层(共27层) | 2009年建 | 板塔结合,25人关注 / 3个月以前发布,209,"18,243元/平"
德商华府天骄 3室1厅 东南,德商华府天骄 -华府,3室1厅 | 81.24平米 | 东南 | 精装 | 低楼层(共30层) | 2016年建 | 塔楼,10人关注 / 2个月以前发布,205,"25,234元/平"
三江鱼凫苑 3室2厅 西南,三江鱼凫苑 -温江老城,3室2厅 | 146.06平米 | 西南 | 简装 | 中楼层(共7层)  | 板楼,30人关注 / 一年前发布,71,"4,862元/平"
派克公馆 3室2厅 东南,派克公馆 -成外,3室2厅 | 114.63平米 | 东南 | 精装 | 高楼层(共18层) | 2011年建 | 板塔结合,14人关注 / 4个月以前发布,138,"12,039元/平"
百悦城四期 3室2厅 东南,百悦城四期 -大面,3室2厅 | 95.25平米 | 东南 | 毛坯 | 高楼层(共41层) | 2017年建 | 塔楼,25人关注 / 4个月以前发布,140.5,"14,751元/平"
洲际亚洲湾A区 3室2厅 东南,洲际亚洲湾A区 -光华大道沿线,3室2厅 | 92.23平米 | 东南 | 精装 | 高楼层(共38层) | 2017年建 | 板塔结合,8人关注 / 2个月以前发布,132,"14,313元/平"
北欧印象 3室2厅 东,北欧印象 -新都城区,3室2厅 | 88.87平米 | 东 | 简装 | 中楼层(共33层) | 2014年建 | 板塔结合,0人关注 / 1个月以前发布,106.5,"11,984元/平"
城南名著 3室2厅 西,城南名著 -广都,3室2厅 | 101.26平米 | 西 | 简装 | 中楼层(共11层) | 2007年建 | 板塔结合,31人关注 / 3个月以前发布,169,"16,690元/平"
兴元华盛三期 3室1厅 东北,兴元华盛三期 -驷马桥,3室1厅 | 120.54平米 | 东北 | 精装 | 低楼层(共18层) | 2010年建 | 板塔结合,100人关注 / 一年前发布,160,"13,274元/平"
芙蓉田园 4室2厅 南,芙蓉田园 -永宁,4室2厅 | 164.73平米 | 南 | 毛坯 | 高楼层(共11层) | 2013年建 | 板楼,10人关注 / 6个月以前发布,174,"10,563元/平"
碧桂园海德公园 4室1厅 西,碧桂园海德公园 -东升镇,4室1厅 | 119.56平米 | 西 | 毛坯 | 中楼层(共32层)  | 塔楼,21人关注 / 5个月以前发布,143,"11,961元/平"
双楠名城一期 3室2厅 西南,双楠名城一期 -红牌楼,3室2厅 | 129.03平米 | 西南 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,1人关注 / 3个月以前发布,175,"13,563元/平"
量力健康城 3室2厅 南,量力健康城 -华侨城,3室2厅 | 86.77平米 | 南 | 精装 | 低楼层(共33层) | 2017年建 | 板塔结合,62人关注 / 5个月以前发布,130,"14,983元/平"
成外雅庭 3室2厅 东南,成外雅庭 -成外,3室2厅 | 129.18平米 | 东南 | 精装 | 18层 | 2008年建 | 塔楼,40人关注 / 4个月以前发布,129,"9,987元/平"
兴元华盛三期 3室1厅 东北,兴元华盛三期 -驷马桥,3室1厅 | 120.54平米 | 东北 | 精装 | 低楼层(共18层) | 2010年建 | 板塔结合,100人关注 / 一年前发布,160,"13,274元/平"
同森锦熙 3室2厅 东南,同森锦熙 -红光,3室2厅 | 93.83平米 | 东南 | 精装 | 中楼层(共33层) | 2018年建 | 板塔结合,4人关注 / 5个月以前发布,123,"13,109元/平"
交大香洲半岛南庭 4室2厅 东南,交大香洲半岛南庭 -毗河,4室2厅 | 166.98平米 | 东南 | 毛坯 | 高楼层(共8层) | 2009年建 | 板楼,7人关注 / 1个月以前发布,195,"11,679元/平"
万科城 3室1厅 南,万科城 -成外,3室1厅 | 79.65平米 | 南 | 简装 | 低楼层(共24层) | 2018年建 | 塔楼,5人关注 / 3个月以前发布,120,"15,066元/平"
交大万通格外 2室1厅 东南,交大万通格外 -丽都,2室1厅 | 77.76平米 | 东南 | 精装 | 高楼层(共18层) | 2011年建 | 板楼,10人关注 / 1个月以前发布,149,"19,162元/平"
光华锦苑 3室2厅 东 西,光华锦苑 -外光华,3室2厅 | 132.67平米 | 东 西 | 毛坯 | 中楼层(共21层) | 2013年建 | 塔楼,7人关注 / 1个月以前发布,340,"25,628元/平"
华润银杏华庭 3室1厅 南 北,华润银杏华庭 -五块石,3室1厅 | 91平米 | 南 北 | 精装 | 中楼层(共20层) | 2012年建 | 板塔结合,28人关注 / 6个月以前发布,173,"19,011元/平"
慕和南道 3室2厅 西,慕和南道 -华阳,3室2厅 | 135.23平米 | 西 | 精装 | 中楼层(共25层) | 2010年建 | 板塔结合,23人关注 / 3个月以前发布,248,"18,340元/平"
誉峰二期 4室1厅 东南 西北 东北,誉峰二期 -金融城,4室1厅 | 181.75平米 | 东南 西北 东北 | 精装 | 中楼层(共30层) | 2014年建 | 板楼,3人关注 / 4个月以前发布,1050,"57,772元/平"
五丁路9号 3室2厅 南 北,五丁路9号 -花牌坊,3室2厅 | 114.8平米 | 南 北 | 精装 | 中楼层(共9层) | 2002年建 | 板楼,3人关注 / 1个月以前发布,180,"15,680元/平"
光华锦苑 3室1厅 东,光华锦苑 -外光华,3室1厅 | 96.76平米 | 东 | 毛坯 | 高楼层(共21层) | 2013年建 | 板塔结合,2人关注 / 1个月以前发布,248,"25,631元/平"
碧桂园城市花园 3室2厅 东,碧桂园城市花园 -天回镇,3室2厅 | 93.28平米 | 东 | 精装 | 低楼层(共30层)  | 板楼,4人关注 / 8个月以前发布,137,"14,687元/平"
经典上城(凤凰西五路) 3室2厅 东,经典上城(凤凰西五路) -青白江,3室2厅 | 112.98平米 | 东 | 毛坯 | 中楼层(共8层)  | 暂无数据,2人关注 / 3个月以前发布,74.6,"6,603元/平"
上善天成 3室2厅 东南,上善天成 -红光,3室2厅 | 122.21平米 | 东南 | 毛坯 | 高楼层(共6层)  | 板楼,1人关注 / 3个月以前发布,124,"10,147元/平"
城南商住楼 2室1厅 南,城南商住楼 -高升桥,2室1厅 | 68.97平米 | 南 | 精装 | 高楼层(共7层) | 2005年建 | 板楼,89人关注 / 一年前发布,72,"10,440元/平"
天府江南C区 3室1厅 东南,天府江南C区 -保利公园,3室1厅 | 81.51平米 | 东南 | 简装 | 中楼层(共26层) | 2012年建 | 板楼,25人关注 / 9个月以前发布,76,"9,325元/平"
华润二十四城二期 3室2厅 东南,华润二十四城二期 -万象城,3室2厅 | 74.66平米 | 东南 | 精装 | 低楼层(共32层) | 2010年建 | 板塔结合,9人关注 / 3个月以前发布,196,"26,253元/平"
东原时光道 3室2厅 东南,东原时光道 -万家湾,3室2厅 | 72.93平米 | 东南 | 精装 | 高楼层(共21层) | 2015年建 | 板塔结合,18人关注 / 5个月以前发布,165,"22,625元/平"
三江鱼凫苑 3室2厅 西南,三江鱼凫苑 -温江老城,3室2厅 | 146.06平米 | 西南 | 简装 | 中楼层(共7层)  | 板楼,30人关注 / 一年前发布,71,"4,862元/平"
鹭岛国际一二期 3室2厅 西,鹭岛国际一二期 -外双楠,3室2厅 | 141.65平米 | 西 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,33人关注 / 一年前发布,311,"21,956元/平"
德商华府天骄 3室1厅 东南,德商华府天骄 -华府,3室1厅 | 81.24平米 | 东南 | 精装 | 低楼层(共30层) | 2016年建 | 塔楼,10人关注 / 2个月以前发布,205,"25,234元/平"
积家御景 3室2厅 南,积家御景 -温江新城,3室2厅 | 88.17平米 | 南 | 精装 | 高楼层(共33层) | 2016年建 | 塔楼,16人关注 / 3个月以前发布,117,"13,270元/平"
碧桂园城市花园 3室2厅 东,碧桂园城市花园 -天回镇,3室2厅 | 93.2平米 | 东 | 精装 | 中楼层(共29层)  | 板塔结合,2人关注 / 1个月以前发布,148,"15,880元/平"
光华尚居 3室2厅 南,光华尚居 -外光华,3室2厅 | 86.42平米 | 南 | 毛坯 | 高楼层(共21层) | 2019年建 | 塔楼,89人关注 / 7个月以前发布,193.8,"22,426元/平"
驷马康城 3室2厅 北,驷马康城 -驷马桥,3室2厅 | 86.76平米 | 北 | 精装 | 高楼层(共22层) | 2014年建 | 板塔结合,2人关注 / 1个月以前发布,155,"17,866元/平"
嘉裕第六洲龙泽台 3室2厅 东南,嘉裕第六洲龙泽台 -崇州,3室2厅 | 106.29平米 | 东南 | 精装 | 中楼层(共7层)  | 板楼,4人关注 / 4个月以前发布,83.8,"7,885元/平"
保利叶语 3室1厅 北,保利叶语 -华府,3室1厅 | 96.74平米 | 北 | 简装 | 中楼层(共27层) | 2015年建 | 板塔结合,11人关注 / 4个月以前发布,183,"18,917元/平"
招商中央华城二期 3室2厅 东南,招商中央华城二期 -东郊记忆,3室2厅 | 97.9平米 | 东南 | 精装 | 高楼层(共33层)  | 板塔结合,80人关注 / 5个月以前发布,242,"24,720元/平"
合能四季城一期 3室2厅 东南,合能四季城一期 -犀浦,3室2厅 | 79平米 | 东南 | 简装 | 低楼层(共28层) | 2013年建 | 板塔结合,3人关注 / 1个月以前发布,103,"13,038元/平"
沙河壹号一期 3室1厅 东,沙河壹号一期 -沙河堡,3室1厅 | 70.04平米 | 东 | 简装 | 低楼层(共34层) | 2011年建 | 塔楼,7人关注 / 5个月以前发布,149,"21,274元/平"
西财学府尚郡 4室2厅 东南,西财学府尚郡 -温江大学城,4室2厅 | 139.44平米 | 东南 | 精装 | 中楼层(共11层) | 2013年建 | 板楼,42人关注 / 一年前发布,141,"10,112元/平"
保利叶语 3室1厅 西,保利叶语 -华府,3室1厅 | 85.03平米 | 西 | 简装 | 高楼层(共24层)  | 板塔结合,0人关注 / 1个月以前发布,168,"19,758元/平"
蓝光花满庭二期 3室2厅 东北,蓝光花满庭二期 -大丰,3室2厅 | 73.1平米 | 东北 | 精装 | 中楼层(共33层) | 2015年建 | 板塔结合,35人关注 / 6个月以前发布,99,"13,544元/平"
鲁能公馆1区 3室2厅 西,鲁能公馆1区 -万年场,3室2厅 | 76.3平米 | 西 | 精装 | 高楼层(共32层) | 2017年建 | 板塔结合,37人关注 / 5个月以前发布,182,"23,854元/平"
远大林语城 4室1厅 南,远大林语城 -蛟龙港,4室1厅 | 143.01平米 | 南 | 精装 | 中楼层(共10层) | 2016年建 | 板楼,24人关注 / 5个月以前发布,285,"19,929元/平"
远大林语城南庭 3室1厅 西,远大林语城南庭 -蛟龙港,3室1厅 | 95.77平米 | 西 | 毛坯 | 低楼层(共12层)  | 板塔结合,4人关注 / 1个月以前发布,142,"14,828元/平"
光华尚居 3室2厅 南,光华尚居 -外光华,3室2厅 | 86.42平米 | 南 | 毛坯 | 高楼层(共21层) | 2019年建 | 塔楼,89人关注 / 7个月以前发布,193.8,"22,426元/平"
驷马康城 3室2厅 北,驷马康城 -驷马桥,3室2厅 | 86.76平米 | 北 | 精装 | 高楼层(共22层) | 2014年建 | 板塔结合,2人关注 / 1个月以前发布,155,"17,866元/平"
嘉裕第六洲龙泽台 3室2厅 东南,嘉裕第六洲龙泽台 -崇州,3室2厅 | 106.29平米 | 东南 | 精装 | 中楼层(共7层)  | 板楼,4人关注 / 4个月以前发布,83.8,"7,885元/平"
合能四季城一期 3室2厅 东南,合能四季城一期 -犀浦,3室2厅 | 79平米 | 东南 | 简装 | 低楼层(共28层) | 2013年建 | 板塔结合,3人关注 / 1个月以前发布,103,"13,038元/平"
首信首御 4室2厅 北,首信首御 -新双楠,4室2厅 | 125.21平米 | 北 | 精装 | 中楼层(共17层) | 2013年建 | 板塔结合,4人关注 / 1个月以前发布,295,"23,561元/平"
三和爱汀府 3室1厅 东南,三和爱汀府 -蛟龙港,3室1厅 | 95.59平米 | 东南 | 精装 | 中楼层(共11层)  | 板塔结合,12人关注 / 4个月以前发布,165,"17,262元/平"
龙湖弗莱明戈一期 3室2厅 西南,龙湖弗莱明戈一期 -郫县城区,3室2厅 | 93平米 | 西南 | 精装 | 中楼层(共34层) | 2012年建 | 塔楼,2人关注 / 4个月以前发布,135,"14,517元/平"
沙河壹号一期 3室1厅 东,沙河壹号一期 -沙河堡,3室1厅 | 70.04平米 | 东 | 简装 | 低楼层(共34层) | 2011年建 | 塔楼,7人关注 / 5个月以前发布,149,"21,274元/平"
中海锦江城云熙一期 3室2厅 南,中海锦江城云熙一期 -南湖,3室2厅 | 99.32平米 | 南 | 精装 | 高楼层(共33层) | 2019年建 | 塔楼,11人关注 / 4个月以前发布,238,"23,963元/平"
保利叶语 3室1厅 北,保利叶语 -华府,3室1厅 | 96.74平米 | 北 | 简装 | 中楼层(共27层) | 2015年建 | 板塔结合,11人关注 / 4个月以前发布,183,"18,917元/平"
碧桂园城市花园 3室2厅 东,碧桂园城市花园 -天回镇,3室2厅 | 93.2平米 | 东 | 精装 | 中楼层(共29层)  | 板塔结合,2人关注 / 1个月以前发布,148,"15,880元/平"
空港晶座 3室2厅 南,空港晶座 -航空港,3室2厅 | 118.87平米 | 南 | 精装 | 高楼层(共22层) | 2012年建 | 板楼,27人关注 / 一年前发布,145,"12,199元/平"
万景峰一期 3室2厅 东南,万景峰一期 -高新西,3室2厅 | 89.72平米 | 东南 | 精装 | 中楼层(共33层) | 2012年建 | 塔楼,123人关注 / 10个月以前发布,114,"12,707元/平"
万达华府D区 4室2厅 东,万达华府D区 -郫县万达,4室2厅 | 104.27平米 | 东 | 精装 | 高楼层(共32层)  | 塔楼,2人关注 / 5个月以前发布,110,"10,550元/平"
优品道一期 3室2厅 南,优品道一期 -优品道,3室2厅 | 124.25平米 | 南 | 精装 | 中楼层(共9层) | 2006年建 | 板楼,13人关注 / 5个月以前发布,340,"27,365元/平"
花样年龙年中心 3室2厅 南 北,花样年龙年中心 -郫县城区,3室2厅 | 101.25平米 | 南 北 | 精装 | 27层 | 2016年建 | 板塔结合,1人关注 / 4个月以前发布,106.5,"10,519元/平"
